trial_id,description,rank,azimuth_deg,elevation_deg,approach_clearance_m,seed,actions,joint_length,estimated_rrt_time_s,estimated_approach_time_s,estimated_close_time_s,estimated_grasp_time_s,planning_wall_time_s,selected
4,target between upper and lower leaves with neighbor on left,1,-60,0,0.023612,99,162,2.487635,8.100000,1.500000,1.000000,10.600000,0.017917,True
4,target between upper and lower leaves with neighbor on left,2,-60,30,0.024145,123456,165,2.617390,8.250000,1.500000,1.000000,10.750000,0.021748,False
4,target between upper and lower leaves with neighbor on left,3,-60,0,0.023612,314159,169,2.577058,8.450000,1.500000,1.000000,10.950000,0.017851,False
4,target between upper and lower leaves with neighbor on left,4,60,0,0.019808,314159,170,2.523648,8.500000,1.500000,1.000000,11.000000,0.017963,False
4,target between upper and lower leaves with neighbor on left,5,90,0,0.011299,314159,170,3.245765,8.500000,1.500000,1.000000,11.000000,0.017805,False
4,target between upper and lower leaves with neighbor on left,6,-60,0,0.023612,42,171,2.630669,8.550000,1.500000,1.000000,11.050000,0.018480,False
4,target between upper and lower leaves with neighbor on left,7,60,0,0.019808,123456,172,2.568991,8.600000,1.500000,1.000000,11.100000,0.018854,False
4,target between upper and lower leaves with neighbor on left,8,60,0,0.019808,2026,172,2.568991,8.600000,1.500000,1.000000,11.100000,0.018934,False
4,target between upper and lower leaves with neighbor on left,9,60,0,0.019808,7,172,2.568991,8.600000,1.500000,1.000000,11.100000,0.018980,False
4,target between upper and lower leaves with neighbor on left,10,60,0,0.019808,42,172,2.580675,8.600000,1.500000,1.000000,11.100000,0.018171,False
4,target between upper and lower leaves with neighbor on left,11,-60,0,0.023612,123456,172,2.664824,8.600000,1.500000,1.000000,11.100000,0.017891,False
4,target between upper and lower leaves with neighbor on left,12,-60,0,0.023612,2026,172,2.664824,8.600000,1.500000,1.000000,11.100000,0.019292,False
4,target between upper and lower leaves with neighbor on left,13,-60,0,0.023612,7,172,2.664824,8.600000,1.500000,1.000000,11.100000,0.019304,False
4,target between upper and lower leaves with neighbor on left,14,90,0,0.011299,2026,174,3.287180,8.700000,1.500000,1.000000,11.200000,0.018371,False
4,target between upper and lower leaves with neighbor on left,15,90,0,0.011299,123456,174,3.287180,8.700000,1.500000,1.000000,11.200000,0.018499,False
4,target between upper and lower leaves with neighbor on left,16,90,0,0.011299,7,174,3.287180,8.700000,1.500000,1.000000,11.200000,0.019883,False
4,target between upper and lower leaves with neighbor on left,17,90,0,0.011299,42,176,3.311480,8.800000,1.500000,1.000000,11.300000,0.019167,False
4,target between upper and lower leaves with neighbor on left,18,-90,0,0.028000,99,177,3.238223,8.850000,1.500000,1.000000,11.350000,0.018329,False
4,target between upper and lower leaves with neighbor on left,19,-90,0,0.028000,314159,178,3.379598,8.900000,1.500000,1.000000,11.400000,0.017462,False
4,target between upper and lower leaves with neighbor on left,20,-90,0,0.028000,42,179,3.428915,8.950000,1.500000,1.000000,11.450000,0.017389,False
4,target between upper and lower leaves with neighbor on left,21,-90,0,0.028000,123456,180,3.458570,9.000000,1.500000,1.000000,11.500000,0.017213,False
4,target between upper and lower leaves with neighbor on left,22,-90,0,0.028000,7,180,3.458570,9.000000,1.500000,1.000000,11.500000,0.017393,False
4,target between upper and lower leaves with neighbor on left,23,-90,0,0.028000,2026,180,3.458570,9.000000,1.500000,1.000000,11.500000,0.017480,False
4,target between upper and lower leaves with neighbor on left,24,-90,30,0.022086,123456,199,3.230431,9.950000,1.500000,1.000000,12.450000,0.021796,False
4,target between upper and lower leaves with neighbor on left,25,90,0,0.011299,99,205,3.363521,10.250000,1.500000,1.000000,12.750000,0.019128,False
4,target between upper and lower leaves with neighbor on left,26,60,0,0.019808,99,216,3.710599,10.800000,1.500000,1.000000,13.300000,0.027255,False
4,target between upper and lower leaves with neighbor on left,27,-60,30,0.024145,99,221,3.250093,11.050000,1.500000,1.000000,13.550000,0.023400,False
4,target between upper and lower leaves with neighbor on left,28,-90,30,0.022086,99,225,3.704700,11.250000,1.500000,1.000000,13.750000,0.017873,False
4,target between upper and lower leaves with neighbor on left,29,-60,30,0.024145,314159,246,3.325027,12.300000,1.500000,1.000000,14.800000,0.018304,False
4,target between upper and lower leaves with neighbor on left,30,-60,30,0.024145,7,249,3.425680,12.450000,1.500000,1.000000,14.950000,0.023732,False
4,target between upper and lower leaves with neighbor on left,31,-60,30,0.024145,42,252,3.425728,12.600000,1.500000,1.000000,15.100000,0.019564,False
4,target between upper and lower leaves with neighbor on left,32,-90,30,0.022086,314159,256,3.890831,12.800000,1.500000,1.000000,15.300000,0.018798,False
4,target between upper and lower leaves with neighbor on left,33,-90,30,0.022086,42,268,4.058295,13.400000,1.500000,1.000000,15.900000,0.020601,False
4,target between upper and lower leaves with neighbor on left,34,-90,30,0.022086,7,268,4.182102,13.400000,1.500000,1.000000,15.900000,0.021177,False
4,target between upper and lower leaves with neighbor on left,35,-60,30,0.024145,2026,296,4.984691,14.800000,1.500000,1.000000,17.300000,0.020501,False
4,target between upper and lower leaves with neighbor on left,36,-90,30,0.022086,2026,316,5.546026,15.800000,1.500000,1.000000,18.300000,0.025115,False
